,Time,Country,Old to Working Age Dependency Ratio
1511,1951,Republic of Korea,5.011945982126951
1512,1952,Republic of Korea,5.0656607261066835
1513,1953,Republic of Korea,5.167979282892438
1514,1954,Republic of Korea,5.289115733780222
1515,1955,Republic of Korea,5.415763637035385
1516,1956,Republic of Korea,5.537978229259674
1517,1957,Republic of Korea,5.650783652376971
1518,1958,Republic of Korea,5.767210205739653
1519,1959,Republic of Korea,5.89803490041531
1520,1960,Republic of Korea,6.030921286264537
1521,1961,Republic of Korea,6.1268171558202615
1522,1962,Republic of Korea,6.188484452197832
1523,1963,Republic of Korea,6.223246893218027
1524,1964,Republic of Korea,6.210468660111309
1525,1965,Republic of Korea,6.188126376348432
1526,1966,Republic of Korea,6.256277458769939
1527,1967,Republic of Korea,6.362005769966405
1528,1968,Republic of Korea,6.398976454931981
1529,1969,Republic of Korea,6.398392700708057
1530,1970,Republic of Korea,6.4129075242936695
1531,1971,Republic of Korea,6.45924046561317
1532,1972,Republic of Korea,6.48495077546022
1533,1973,Republic of Korea,6.465339323680122
1534,1974,Republic of Korea,6.414994999365442
1535,1975,Republic of Korea,6.3300681312920135
1536,1976,Republic of Korea,6.249805516952482
1537,1977,Republic of Korea,6.198383579630039
1538,1978,Republic of Korea,6.16100766582056
1539,1979,Republic of Korea,6.150279208930058
1540,1980,Republic of Korea,6.169927787395693
1541,1981,Republic of Korea,6.2511684863412995
1542,1982,Republic of Korea,6.365053711306204
1543,1983,Republic of Korea,6.425147964985939
1544,1984,Republic of Korea,6.441732920432668
1545,1985,Republic of Korea,6.496595712162769
1546,1986,Republic of Korea,6.601126254863689
1547,1987,Republic of Korea,6.707314448403268
1548,1988,Republic of Korea,6.8251721749014145
1549,1989,Republic of Korea,6.953506582037032
1550,1990,Republic of Korea,7.079342418988696
1551,1991,Republic of Korea,7.248253389026329
1552,1992,Republic of Korea,7.45704456979253
1553,1993,Republic of Korea,7.675605631797228
1554,1994,Republic of Korea,7.9173477416522156
1555,1995,Republic of Korea,8.15618150290263
1556,1996,Republic of Korea,8.40156158016756
1557,1997,Republic of Korea,8.708996176030581
1558,1998,Republic of Korea,9.053830453086462
1559,1999,Republic of Korea,9.449743458693579
1560,2000,Republic of Korea,9.925386444302069
1561,2001,Republic of Korea,10.441760074859523
1562,2002,Republic of Korea,10.982811091240059
1563,2003,Republic of Korea,11.535608994454746
1564,2004,Republic of Korea,12.095274739308573
1565,2005,Republic of Korea,12.635467543302312
1566,2006,Republic of Korea,13.195750429297695
1567,2007,Republic of Korea,13.774949627616467
1568,2008,Republic of Korea,14.276514048247002
1569,2009,Republic of Korea,14.738488954904502
1570,2010,Republic of Korea,15.224667939216625
1571,2011,Republic of Korea,15.654314223120371
1572,2012,Republic of Korea,16.062249975844143
1573,2013,Republic of Korea,16.553205758995126
1574,2014,Republic of Korea,17.1134010430332
1575,2015,Republic of Korea,17.684458303895024
1576,2016,Republic of Korea,18.239759091333006
1577,2017,Republic of Korea,18.984612100732274
1578,2018,Republic of Korea,19.856937711837915
1579,2019,Republic of Korea,20.785771437585453
1580,2020,Republic of Korea,21.98343963532143
1581,2021,Republic of Korea,23.301835771488435
1582,2022,Republic of Korea,24.657203955437126
1583,2023,Republic of Korea,26.110660153878797
1584,2024,Republic of Korea,27.683949227961097
1585,2025,Republic of Korea,29.488406989152317
1586,2026,Republic of Korea,31.40705564150871
1587,2027,Republic of Korea,33.19616698265689
1588,2028,Republic of Korea,34.848496918030875
1589,2029,Republic of Korea,36.41079923416684
1590,2030,Republic of Korea,37.98681091003314
1591,2031,Republic of Korea,39.622364907042446
1592,2032,Republic of Korea,41.31145328769414
1593,2033,Republic of Korea,43.24033897717511
1594,2034,Republic of Korea,45.36479857027169
1595,2035,Republic of Korea,47.536887934162074
1596,2036,Republic of Korea,49.78516271706292
1597,2037,Republic of Korea,52.00204430422038
1598,2038,Republic of Korea,54.12746460812734
1599,2039,Republic of Korea,56.217586817780806
1600,2040,Republic of Korea,58.09528196329828
1601,2041,Republic of Korea,59.714086742594475
1602,2042,Republic of Korea,61.269647311480014
1603,2043,Republic of Korea,62.82238451771271
1604,2044,Republic of Korea,64.52994452010962
1605,2045,Republic of Korea,66.5352758123902
1606,2046,Republic of Korea,68.62793765947431
1607,2047,Republic of Korea,70.6879830152136
1608,2048,Republic of Korea,72.54450633823151
1609,2049,Republic of Korea,74.00061108216198
1610,2050,Republic of Korea,75.17859275947636
1611,2051,Republic of Korea,76.25065655437257
1612,2052,Republic of Korea,77.27727992495176
1613,2053,Republic of Korea,78.28470486325192
1614,2054,Republic of Korea,79.35062965963098
1615,2055,Republic of Korea,80.5673102787377
1616,2056,Republic of Korea,82.01719994180479
1617,2057,Republic of Korea,83.7731621325567
1618,2058,Republic of Korea,85.7070345481768
1619,2059,Republic of Korea,87.67969404208154
1620,2060,Republic of Korea,89.69260413722637
1621,2061,Republic of Korea,91.71628320911108
1622,2062,Republic of Korea,93.68865453063594
1623,2063,Republic of Korea,95.53127112837213
1624,2064,Republic of Korea,97.23687736998691
1625,2065,Republic of Korea,98.9568246720145
1626,2066,Republic of Korea,100.44985191661391
1627,2067,Republic of Korea,101.28819515904004
1628,2068,Republic of Korea,101.7209141572396
1629,2069,Republic of Korea,102.05725232047355
1630,2070,Republic of Korea,102.2010484322163
1631,2071,Republic of Korea,102.29160861097539
1632,2072,Republic of Korea,102.70349550487776
1633,2073,Republic of Korea,103.28730385678755
1634,2074,Republic of Korea,103.73586003865513
1635,2075,Republic of Korea,104.22390169128172
1636,2076,Republic of Korea,104.97402419402032
1637,2077,Republic of Korea,105.90136366704131
1638,2078,Republic of Korea,106.6796077600059
1639,2079,Republic of Korea,107.27045586448605
1640,2080,Republic of Korea,107.89662181642747
1641,2081,Republic of Korea,108.40661202461635
1642,2082,Republic of Korea,108.47426210041039
1643,2083,Republic of Korea,108.04971670526197
1644,2084,Republic of Korea,107.25843910474937
1645,2085,Republic of Korea,106.2064766926196
1646,2086,Republic of Korea,105.05060204011593
1647,2087,Republic of Korea,103.87551559756052
1648,2088,Republic of Korea,102.73431617748317
1649,2089,Republic of Korea,101.67730266240112
1650,2090,Republic of Korea,100.72297442548224
1651,2091,Republic of Korea,99.8970895754663
1652,2092,Republic of Korea,99.18503550680025
1653,2093,Republic of Korea,98.57351889047683
1654,2094,Republic of Korea,98.07467227017598
1655,2095,Republic of Korea,97.65862937090436
1656,2096,Republic of Korea,97.29243985498701
1657,2097,Republic of Korea,96.95870451170693
1658,2098,Republic of Korea,96.64502521275705
1659,2099,Republic of Korea,96.3249966780377
1660,2100,Republic of Korea,95.97223416145653
1661,1950,Russian Federation,7.2981403444875665
1662,1951,Russian Federation,7.309184462814409
1663,1952,Russian Federation,7.323774121594518
1664,1953,Russian Federation,7.371133939672039
1665,1954,Russian Federation,7.463153010888169
1666,1955,Russian Federation,7.617693860043468
1667,1956,Russian Federation,7.860488119406717
1668,1957,Russian Federation,8.161304758653177
1669,1958,Russian Federation,8.697114818174484
1670,1959,Russian Federation,9.248450533177333
1671,1960,Russian Federation,9.577003549783273
1672,1961,Russian Federation,9.849547460684233
1673,1962,Russian Federation,9.979239579348809
1674,1963,Russian Federation,10.085832149852735
1675,1964,Russian Federation,10.22448897538659
1676,1965,Russian Federation,10.429389439463705
1677,1966,Russian Federation,10.659736130976878
1678,1967,Russian Federation,10.884731282590245
1679,1968,Russian Federation,11.163280609483023
1680,1969,Russian Federation,11.431358720136743
1681,1970,Russian Federation,11.648302987830753
1682,1971,Russian Federation,11.914502846072155
1683,1972,Russian Federation,12.237644361614143
1684,1973,Russian Federation,12.52331667136872
1685,1974,Russian Federation,12.848928260694983
1686,1975,Russian Federation,13.204125136339753
1687,1976,Russian Federation,13.55575774094894
1688,1977,Russian Federation,13.955244780880404
1689,1978,Russian Federation,14.366894278976089
1690,1979,Russian Federation,14.74412918910391
1691,1980,Russian Federation,14.953807100041375
1692,1981,Russian Federation,14.879617700524186
1693,1982,Russian Federation,14.64554765527087
1694,1983,Russian Federation,14.526093758445157
1695,1984,Russian Federation,14.458279126502624
1696,1985,Russian Federation,14.247801207759517
1697,1986,Russian Federation,14.061918189772193
1698,1987,Russian Federation,13.99580381825481
1699,1988,Russian Federation,14.090899439668695
1700,1989,Russian Federation,14.402981385264841
1701,1990,Russian Federation,14.848150178298312
1702,1991,Russian Federation,15.409031663158768
1703,1992,Russian Federation,16.11301441355172
1704,1993,Russian Federation,16.844330652692182
1705,1994,Russian Federation,17.440048519255413
1706,1995,Russian Federation,17.865860396985372
1707,1996,Russian Federation,18.130648276462676
1708,1997,Russian Federation,18.27356971049857
1709,1998,Russian Federation,18.218383893478865
1710,1999,Russian Federation,17.958747825524945
1711,2000,Russian Federation,17.811729310558384
1712,2001,Russian Federation,17.851358290025
1713,2002,Russian Federation,18.09886602373019
1714,2003,Russian Federation,18.53919063302431
1715,2004,Russian Federation,19.03285839544509
1716,2005,Russian Federation,19.431533872873896
1717,2006,Russian Federation,19.666881061639007
1718,2007,Russian Federation,19.549997358828662
1719,2008,Russian Federation,18.981319055435964
1720,2009,Russian Federation,18.293692053893366
1721,2010,Russian Federation,17.753261640468082
1722,2011,Russian Federation,17.648582845407844
1723,2012,Russian Federation,17.950981903517082
1724,2013,Russian Federation,18.348084329034194
1725,2014,Russian Federation,18.917367583575352
1726,2015,Russian Federation,19.58121659920809
1727,2016,Russian Federation,20.181175196063155
1728,2017,Russian Federation,20.8108841351695
1729,2018,Russian Federation,21.42918428047945
1730,2019,Russian Federation,22.10665882910632
1731,2020,Russian Federation,22.84029170058174
1732,2021,Russian Federation,23.383007886951752
1733,2022,Russian Federation,23.757063321236064
1734,2023,Russian Federation,24.387276488011697
1735,2024,Russian Federation,25.29815862862031
1736,2025,Russian Federation,26.292951651026325
1737,2026,Russian Federation,27.249994626674233
1738,2027,Russian Federation,27.982175455608488
1739,2028,Russian Federation,28.561176505544577
1740,2029,Russian Federation,28.981031544244228
1741,2030,Russian Federation,29.267058974857157
1742,2031,Russian Federation,29.4545165706664
1743,2032,Russian Federation,29.56747268950482
1744,2033,Russian Federation,29.69306710857665
1745,2034,Russian Federation,29.865787581892345
1746,2035,Russian Federation,30.182315867765404
1747,2036,Russian Federation,30.580129966267116
1748,2037,Russian Federation,30.987179310689523
1749,2038,Russian Federation,31.42056172516317
1750,2039,Russian Federation,31.875957199611104
1751,2040,Russian Federation,32.421217965433925
1752,2041,Russian Federation,32.99690003049488
1753,2042,Russian Federation,33.549478788371765
1754,2043,Russian Federation,34.14148679743335
1755,2044,Russian Federation,34.78827661576711
1756,2045,Russian Federation,35.58114056512308
1757,2046,Russian Federation,36.42562435623029
1758,2047,Russian Federation,37.26700252245876
1759,2048,Russian Federation,38.31616683308643
1760,2049,Russian Federation,39.45891578472776
1761,2050,Russian Federation,40.63762987520599
1762,2051,Russian Federation,41.920190179232186
1763,2052,Russian Federation,43.27278527287
1764,2053,Russian Federation,44.583171203416654
1765,2054,Russian Federation,45.75112157466885
1766,2055,Russian Federation,46.822485118374644
1767,2056,Russian Federation,47.62912795740991
1768,2057,Russian Federation,48.035401220240146
1769,2058,Russian Federation,48.07597022879481
1770,2059,Russian Federation,47.893677635314205
1771,2060,Russian Federation,47.636238905882806
1772,2061,Russian Federation,47.25409356382021
1773,2062,Russian Federation,46.74721912212711
1774,2063,Russian Federation,46.22325518155352
1775,2064,Russian Federation,45.6952529268045
1776,2065,Russian Federation,45.19191941556337
1777,2066,Russian Federation,44.73073208389079
1778,2067,Russian Federation,44.32104939980063
1779,2068,Russian Federation,44.03001935099156
1780,2069,Russian Federation,43.79437019405748
1781,2070,Russian Federation,43.57381788467371
1782,2071,Russian Federation,43.35435205658662
1783,2072,Russian Federation,43.24817241744107
1784,2073,Russian Federation,43.34368019442335
1785,2074,Russian Federation,43.54421350735078
1786,2075,Russian Federation,43.752728063548425
1787,2076,Russian Federation,44.08172482905016
1788,2077,Russian Federation,44.653429153477575
1789,2078,Russian Federation,45.351957270860254
1790,2079,Russian Federation,46.105285663391165
1791,2080,Russian Federation,46.94775713723357
1792,2081,Russian Federation,47.809852646320806
1793,2082,Russian Federation,48.468820781687896
1794,2083,Russian Federation,48.883733701270074
1795,2084,Russian Federation,49.129286430551275
1796,2085,Russian Federation,49.23869526562467
1797,2086,Russian Federation,49.28432999745587
1798,2087,Russian Federation,49.2903101639765
1799,2088,Russian Federation,49.28479618600372
1800,2089,Russian Federation,49.26919586531007
1801,2090,Russian Federation,49.23106605308555
1802,2091,Russian Federation,49.167849147366645
1803,2092,Russian Federation,49.08611132958933
1804,2093,Russian Federation,48.993895816614334
1805,2094,Russian Federation,48.89012481725204
1806,2095,Russian Federation,48.77733731175205
1807,2096,Russian Federation,48.664735736207966
1808,2097,Russian Federation,48.560764956857014
1809,2098,Russian Federation,48.474487208904094
1810,2099,Russian Federation,48.41307756598891
1811,2100,Russian Federation,48.385695911882955
1812,1950,United States of America,12.622333763324598
1813,1951,United States of America,12.955550230707088
1814,1952,United States of America,13.273657588312776
1815,1953,United States of America,13.623766060968167
1816,1954,United States of America,13.960588444159807
1817,1955,United States of America,14.274667605205321
1818,1956,United States of America,14.578844057118086
1819,1957,United States of America,14.813607091282469
1820,1958,United States of America,14.936215075052436
1821,1959,United States of America,15.121674331908219
1822,1960,United States of America,15.395741790151696
1823,1961,United States of America,15.575261522953058
1824,1962,United States of America,15.658327955283799
1825,1963,United States of America,15.759153937434025
1826,1964,United States of America,15.880100144673365
1827,1965,United States of America,15.959001788150335
1828,1966,United States of America,15.920180006616619
1829,1967,United States of America,15.922034074524468
1830,1968,United States of America,15.923958152036006
1831,1969,United States of America,15.841873658566685
1832,1970,United States of America,15.833928972774236
1833,1971,United States of America,15.839390967350383
1834,1972,United States of America,15.861916309218755
1835,1973,United States of America,15.940915408681883
1836,1974,United States of America,16.057127475014248
1837,1975,United States of America,16.209504398302208
1838,1976,United States of America,16.41619879191544
1839,1977,United States of America,16.63666646522445
1840,1978,United States of America,16.80848943807534
1841,1979,United States of America,16.931937662315708
1842,1980,United States of America,17.024588035375697
1843,1981,United States of America,17.143006699294006
1844,1982,United States of America,17.271303825754764
1845,1983,United States of America,17.35023693685835
1846,1984,United States of America,17.50443939912499
1847,1985,United States of America,17.719806123872132
1848,1986,United States of America,17.867803837818514
1849,1987,United States of America,17.995093753532025
1850,1988,United States of America,18.274563548214495
1851,1989,United States of America,18.51920397086696
1852,1990,United States of America,18.568145099650334
1853,1991,United States of America,18.680177884629085
1854,1992,United States of America,18.836999525610736
1855,1993,United States of America,18.91124754696548
1856,1994,United States of America,19.014470036182114
1857,1995,United States of America,19.10570391278909
1858,1996,United States of America,19.094026284777286
1859,1997,United States of America,19.007382164364763
1860,1998,United States of America,18.8956615069304
1861,1999,United States of America,18.759814947868062
1862,2000,United States of America,18.59069375037231
1863,2001,United States of America,18.514558703701216
1864,2002,United States of America,18.45722818759855
1865,2003,United States of America,18.39951384718235
1866,2004,United States of America,18.39827972661062
1867,2005,United States of America,18.440046171485953
1868,2006,United States of America,18.49666624394278
1869,2007,United States of America,18.605331930814543
1870,2008,United States of America,18.85728736751957
1871,2009,United States of America,19.149304710154503
1872,2010,United States of America,19.414635249175166
1873,2011,United States of America,19.810415440834078
1874,2012,United States of America,20.344105801819605
1875,2013,United States of America,20.866255358049962
1876,2014,United States of America,21.27534890786277
1877,2015,United States of America,21.586042117066228
1878,2016,United States of America,22.179197139600394
1879,2017,United States of America,22.870061904708496
1880,2018,United States of America,23.439484510731337
1881,2019,United States of America,24.119820167298826
1882,2020,United States of America,24.85763874587672
1883,2021,United States of America,25.629056817249513
1884,2022,United States of America,26.38649878305106
1885,2023,United States of America,27.16816051937568
1886,2024,United States of America,28.008359659269917
1887,2025,United States of America,28.864830721469513
1888,2026,United States of America,29.70974973673812
1889,2027,United States of America,30.477294765186898
1890,2028,United States of America,31.20252422083245
1891,2029,United States of America,31.925862270403133
1892,2030,United States of America,32.57263911242371
1893,2031,United States of America,33.10040476974963
1894,2032,United States of America,33.53364313355529
1895,2033,United States of America,33.958133449834285
1896,2034,United States of America,34.43450234813897
1897,2035,United States of America,34.97545541726628
1898,2036,United States of America,35.49235134243702
1899,2037,United States of America,35.85038275842087
1900,2038,United States of America,36.08436619746421
1901,2039,United States of America,36.29150007064682
1902,2040,United States of America,36.480485323240615
1903,2041,United States of America,36.63625914529515
1904,2042,United States of America,36.790340512189935
1905,2043,United States of America,36.97714880092499
1906,2044,United States of America,37.21831262091905
1907,2045,United States of America,37.510653249875936
1908,2046,United States of America,37.8118074397384
1909,2047,United States of America,38.08508688724096
1910,2048,United States of America,38.34044986292069
1911,2049,United States of America,38.60318671775712
1912,2050,United States of America,38.89167410321633
1913,2051,United States of America,39.196590910754395
1914,2052,United States of America,39.49969608500229
1915,2053,United States of America,39.825729665767795
1916,2054,United States of America,40.20705482460293
1917,2055,United States of America,40.64865988450834
1918,2056,United States of America,41.121039777331426
1919,2057,United States of America,41.58434659782984
1920,2058,United States of America,42.01645162716988
1921,2059,United States of America,42.41932624772059
1922,2060,United States of America,42.80270866092762
1923,2061,United States of America,43.172900008102424
1924,2062,United States of America,43.54366604980358
1925,2063,United States of America,43.938299479852134
1926,2064,United States of America,44.370600810112606
1927,2065,United States of America,44.85370622670999
1928,2066,United States of America,45.36524560088942
1929,2067,United States of America,45.872528887833845
1930,2068,United States of America,46.398081375173064
1931,2069,United States of America,46.94352775280242
1932,2070,United States of America,47.498665387943305
1933,2071,United States of America,48.08919857749604
1934,2072,United States of America,48.71566973566737
1935,2073,United States of America,49.322090640725605
1936,2074,United States of America,49.85693612398894
1937,2075,United States of America,50.31291810245004
1938,2076,United States of America,50.710771651073316
1939,2077,United States of America,51.07504949493881
1940,2078,United States of America,51.417693679965545
1941,2079,United States of America,51.75303322752984
1942,2080,United States of America,52.08135201979517
1943,2081,United States of America,52.377907874189646
1944,2082,United States of America,52.62002310401112
1945,2083,United States of America,52.79873277877839
1946,2084,United States of America,52.928080286198075
1947,2085,United States of America,52.998601988355986
1948,2086,United States of America,53.03989144175235
1949,2087,United States of America,53.09804890827945
1950,2088,United States of America,53.16521860188651
1951,2089,United States of America,53.24393453000369
1952,2090,United States of America,53.33273114837313
1953,2091,United States of America,53.434745311853305
1954,2092,United States of America,53.54965436070596
1955,2093,United States of America,53.677294418323676
1956,2094,United States of America,53.81846400774792
1957,2095,United States of America,53.97035711547973
1958,2096,United States of America,54.13489690962447
1959,2097,United States of America,54.31327313249216
1960,2098,United States of America,54.50667810545744
1961,2099,United States of America,54.70714342118362
1962,2100,United States of America,54.911854798603265
