,Time,Age,Sex,Value,Country
1483,2020,69,Male,-34197.753,China
1484,2020,74,Male,-21693.623,China
1485,2020,79,Male,-13042.71,China
1486,2020,84,Male,-7916.7,China
1487,2020,89,Male,-3588.8915,China
1488,2020,94,Male,-945.4955,China
1489,2020,99,Male,-106.267,China
1490,2020,100,Male,-2.0655,China
1491,2021,4,Male,-39707.251,China
1492,2021,9,Male,-48525.2305,China
1493,2021,14,Male,-46722.986,China
1494,2021,19,Male,-42897.821,China
1495,2021,24,Male,-43609.395,China
1496,2021,29,Male,-49241.8185,China
1497,2021,34,Male,-64179.4745,China
1498,2021,39,Male,-55289.049,China
1499,2021,44,Male,-47931.809,China
1500,2021,49,Male,-56168.768,China
1501,2021,54,Male,-60904.575,China
1502,2021,59,Male,-53579.503,China
1503,2021,64,Male,-34365.1505,China
1504,2021,69,Male,-35226.9645,China
1505,2021,74,Male,-23275.718,China
1506,2021,79,Male,-13509.535,China
1507,2021,84,Male,-8085.536,China
1508,2021,89,Male,-3720.9305,China
1509,2021,94,Male,-991.6055,China
1510,2021,99,Male,-114.829,China
1511,2021,100,Male,-2.508,China
1512,2022,4,Male,-35674.4735,China
1513,2022,9,Male,-48383.1525,China
1514,2022,14,Male,-47514.706,China
1515,2022,19,Male,-43405.636,China
1516,2022,24,Male,-43078.6885,China
1517,2022,29,Male,-47455.717,China
1518,2022,34,Male,-61994.246,China
1519,2022,39,Male,-56989.2915,China
1520,2022,44,Male,-49465.926,China
1521,2022,49,Male,-53104.7565,China
1522,2022,54,Male,-61760.313,China
1523,2022,59,Male,-56476.1525,China
1524,2022,64,Male,-33837.527,China
1525,2022,69,Male,-35964.0145,China
1526,2022,74,Male,-25035.411,China
1527,2022,79,Male,-14205.3255,China
1528,2022,84,Male,-8268.2125,China
1529,2022,89,Male,-3862.4205,China
1530,2022,94,Male,-1041.454,China
1531,2022,99,Male,-123.3885,China
1532,2022,100,Male,-3.2245,China
1533,2023,4,Male,-32318.569,China
1534,2023,9,Male,-47383.4605,China
1535,2023,14,Male,-48174.207,China
1536,2023,19,Male,-44185.169,China
1537,2023,24,Male,-42752.1845,China
1538,2023,29,Male,-46002.6355,China
1539,2023,34,Male,-59129.5895,China
1540,2023,39,Male,-58979.4455,China
1541,2023,44,Male,-51128.552,China
1542,2023,49,Male,-50073.949,China
1543,2023,54,Male,-61710.01,China
1544,2023,59,Male,-56752.8515,China
1545,2023,64,Male,-36656.033,China
1546,2023,69,Male,-36253.701,China
1547,2023,74,Male,-26850.7095,China
1548,2023,79,Male,-15120.4515,China
1549,2023,84,Male,-8451.478,China
1550,2023,89,Male,-3999.237,China
1551,2023,94,Male,-1112.0285,China
1552,2023,99,Male,-134.381,China
1553,2023,100,Male,-4.165,China
1554,2024,4,Male,-29918.891,China
1555,2024,9,Male,-45517.4985,China
1556,2024,14,Male,-48463.752,China
1557,2024,19,Male,-45115.818,China
1558,2024,24,Male,-42666.2385,China
1559,2024,29,Male,-44740.7905,China
1560,2024,34,Male,-55973.0545,China
1561,2024,39,Male,-61256.0895,China
1562,2024,44,Male,-52154.649,China
1563,2024,49,Male,-47859.658,China
1564,2024,54,Male,-60367.284,China
1565,2024,59,Male,-57122.468,China
1566,2024,64,Male,-41312.2445,China
1567,2024,69,Male,-35334.0645,China
1568,2024,74,Male,-28454.0025,China
1569,2024,79,Male,-16153.373,China
1570,2024,84,Male,-8703.7385,China
1571,2024,89,Male,-4101.7495,China
1572,2024,94,Male,-1188.671,China
1573,2024,99,Male,-145.131,China
1574,2024,100,Male,-5.073,China
1575,2025,4,Male,-28321.1785,China
1576,2025,9,Male,-43007.137,China
1577,2025,14,Male,-48480.087,China
1578,2025,19,Male,-45952.552,China
1579,2025,24,Male,-42583.151,China
1580,2025,29,Male,-43892.4965,China
1581,2025,34,Male,-52064.082,China
1582,2025,39,Male,-63423.183,China
1583,2025,44,Male,-53317.7895,China
1584,2025,49,Male,-47019.2985,China
1585,2025,54,Male,-58014.604,China
1586,2025,59,Male,-58110.476,China
1587,2025,64,Male,-46123.1165,China
1588,2025,69,Male,-33468.613,China
1589,2025,74,Male,-29886.248,China
1590,2025,79,Male,-17440.6625,China
1591,2025,84,Male,-9032.966,China
1592,2025,89,Male,-4215.0615,China
1593,2025,94,Male,-1259.253,China
1594,2025,99,Male,-156.4425,China
1595,2025,100,Male,-5.934,China
1596,2026,4,Male,-27645.097,China
1597,2026,9,Male,-39625.6455,China
1598,2026,14,Male,-48435.846,China
1599,2026,19,Male,-46584.6115,China
1600,2026,24,Male,-42662.502,China
1601,2026,29,Male,-43306.7075,China
1602,2026,34,Male,-48906.6265,China
1603,2026,39,Male,-63779.2375,China
1604,2026,44,Male,-54840.2715,China
1605,2026,49,Male,-47338.8375,China
1606,2026,54,Male,-55046.743,China
1607,2026,59,Male,-59053.372,China
1608,2026,64,Male,-51013.4395,China
1609,2026,69,Male,-31551.3395,China
1610,2026,74,Male,-30878.433,China
1611,2026,79,Male,-18827.8075,China
1612,2026,84,Male,-9451.077,China
1613,2026,89,Male,-4369.746,China
1614,2026,94,Male,-1329.611,China
1615,2026,99,Male,-167.9415,China
1616,2026,100,Male,-6.6285,China
1617,2027,4,Male,-27306.7135,China
1618,2027,9,Male,-35597.8025,China
1619,2027,14,Male,-48295.2,China
1620,2027,19,Male,-47375.826,China
1621,2027,24,Male,-43167.76,China
1622,2027,29,Male,-42776.9185,China
1623,2027,34,Male,-47128.7905,China
1624,2027,39,Male,-61609.286,China
1625,2027,44,Male,-56537.7725,China
1626,2027,49,Male,-48866.9435,China
1627,2027,54,Male,-52060.245,China
1628,2027,59,Male,-59916.0135,China
1629,2027,64,Male,-53785.1845,China
1630,2027,69,Male,-31163.6385,China
1631,2027,74,Male,-31619.0145,China
1632,2027,79,Male,-20359.2045,China
1633,2027,84,Male,-10027.4725,China
1634,2027,89,Male,-4522.4645,China
1635,2027,94,Male,-1399.7675,China
1636,2027,99,Male,-179.819,China
1637,2027,100,Male,-7.319,China
1638,2028,4,Male,-26981.1245,China
1639,2028,9,Male,-32247.2955,China
1640,2028,14,Male,-47299.21,China
1641,2028,19,Male,-48036.768,China
1642,2028,24,Male,-43948.3775,China
1643,2028,29,Male,-42455.5315,China
1644,2028,34,Male,-45687.019,China
1645,2028,39,Male,-58764.524,China
1646,2028,44,Male,-58524.318,China
1647,2028,49,Male,-50522.516,China
1648,2028,54,Male,-49109.038,China
1649,2028,59,Male,-59899.305,China
1650,2028,64,Male,-54102.922,China
1651,2028,69,Male,-33894.641,China
1652,2028,74,Male,-31953.3135,China
1653,2028,79,Male,-21919.5885,China
1654,2028,84,Male,-10744.2235,China
1655,2028,89,Male,-4662.77,China
1656,2028,94,Male,-1465.112,China
1657,2028,99,Male,-195.786,China
1658,2028,100,Male,-8.161,China
1659,2029,4,Male,-26667.045,China
1660,2029,9,Male,-29851.6225,China
1661,2029,14,Male,-45437.8615,China
1662,2029,19,Male,-48328.452,China
1663,2029,24,Male,-44879.8,China
1664,2029,29,Male,-42373.7745,China
1665,2029,34,Male,-44435.3145,China
1666,2029,39,Male,-55628.6425,China
1667,2029,44,Male,-60793.511,China
1668,2029,49,Male,-51547.77,China
1669,2029,54,Male,-46960.863,China
1670,2029,59,Male,-58629.7215,China
1671,2029,64,Male,-54528.142,China
1672,2029,69,Male,-38297.5355,China
1673,2029,74,Male,-31193.583,China
1674,2029,79,Male,-23303.0425,China
1675,2029,84,Male,-11545.7705,China
1676,2029,89,Male,-4842.1495,China
1677,2029,94,Male,-1517.856,China
1678,2029,99,Male,-212.8765,China
1679,2029,100,Male,-8.9995,China
1680,2030,4,Male,-26381.4325,China
1681,2030,9,Male,-28256.8955,China
1682,2030,14,Male,-42932.721,China
1683,2030,19,Male,-48347.277,China
1684,2030,24,Male,-45717.49,China
1685,2030,29,Male,-42294.871,China
1686,2030,34,Male,-43595.196,China
1687,2030,39,Male,-51743.6875,China
1688,2030,44,Male,-62954.664,China
1689,2030,49,Male,-52710.4255,China
1690,2030,54,Male,-46160.893,China
1691,2030,59,Male,-56375.9215,China
1692,2030,64,Male,-55535.968,China
1693,2030,69,Male,-42808.43,China
1694,2030,74,Male,-29596.633,China
1695,2030,79,Male,-24559.9465,China
1696,2030,84,Male,-12542.5475,China
1697,2030,89,Male,-5070.328,China
1698,2030,94,Male,-1576.7325,China
1699,2030,99,Male,-228.533,China
1700,2030,100,Male,-9.902,China
1701,2031,4,Male,-26139.878,China
1702,2031,9,Male,-27582.73,China
1703,2031,14,Male,-39557.3185,China
1704,2031,19,Male,-48305.571,China
1705,2031,24,Male,-46351.0325,China
1706,2031,29,Male,-42377.9315,China
1707,2031,34,Male,-43016.307,China
1708,2031,39,Male,-48606.2785,China
1709,2031,44,Male,-63315.644,China
1710,2031,49,Male,-54230.588,China
1711,2031,54,Male,-46498.5845,China
1712,2031,59,Male,-53521.96,China
1713,2031,64,Male,-56495.3325,China
1714,2031,69,Male,-47374.8395,China
1715,2031,74,Male,-27956.584,China
1716,2031,79,Male,-25454.9665,China
1717,2031,84,Male,-13619.3875,China
1718,2031,89,Male,-5360.537,China
1719,2031,94,Male,-1656.0115,China
1720,2031,99,Male,-244.4095,China
1721,2031,100,Male,-10.835,China
1722,2032,4,Male,-25948.039,China
1723,2032,9,Male,-27245.882,China
1724,2032,14,Male,-35536.3185,China
1725,2032,19,Male,-48167.7365,China
1726,2032,24,Male,-47143.6905,China
1727,2032,29,Male,-42885.6355,China
1728,2032,34,Male,-42493.1285,China
1729,2032,39,Male,-46841.4755,China
1730,2032,44,Male,-61165.8535,China
1731,2032,49,Male,-55926.663,China
1732,2032,54,Male,-48023.178,China
1733,2032,59,Male,-50646.5575,China
1734,2032,64,Male,-57363.2035,China
1735,2032,69,Male,-49982.3685,China
1736,2032,74,Male,-27728.2315,China
1737,2032,79,Male,-26157.719,China
1738,2032,84,Male,-14815.466,China
1739,2032,89,Male,-5747.2915,China
1740,2032,94,Male,-1734.9625,China
1741,2032,99,Male,-260.603,China
1742,2032,100,Male,-11.8315,China
1743,2033,4,Male,-25808.583,China
1744,2033,9,Male,-26921.7665,China
1745,2033,14,Male,-32191.5985,China
1746,2033,19,Male,-47175.731,China
1747,2033,24,Male,-47806.424,China
1748,2033,29,Male,-43667.8785,China
1749,2033,34,Male,-42177.422,China
1750,2033,39,Male,-45410.829,China
1751,2033,44,Male,-58345.4045,China
1752,2033,49,Male,-57907.8165,China
1753,2033,54,Male,-49668.679,China
1754,2033,59,Male,-47804.473,China
1755,2033,64,Male,-57389.51,China
1756,2033,69,Male,-50359.9695,China
1757,2033,74,Male,-30341.395,China
1758,2033,79,Male,-26527.1665,China
1759,2033,84,Male,-16035.89,China
1760,2033,89,Male,-6215.301,China
1761,2033,94,Male,-1808.8925,China
1762,2033,99,Male,-276.7685,China
1763,2033,100,Male,-13.175,China
1764,2034,4,Male,-25705.5815,China
1765,2034,9,Male,-26609.0615,China
1766,2034,14,Male,-29800.25,China
1767,2034,19,Male,-45319.31,China
1768,2034,24,Male,-48100.5545,China
1769,2034,29,Male,-44600.3835,China
1770,2034,34,Male,-42100.258,China
1771,2034,39,Male,-44169.0425,China
1772,2034,44,Male,-55235.7285,China
1773,2034,49,Male,-60166.656,China
1774,2034,54,Male,-50692.569,China
1775,2034,59,Male,-45745.251,China
1776,2034,64,Male,-56220.7495,China
1777,2034,69,Male,-50857.665,China
1778,2034,74,Male,-34414.974,China
1779,2034,79,Male,-25955.6525,China
1780,2034,84,Male,-17120.698,China
1781,2034,89,Male,-6734.8955,China
1782,2034,94,Male,-1899.9285,China
1783,2034,99,Male,-290.6265,China
1784,2034,100,Male,-14.629,China
1785,2035,4,Male,-25645.925,China
1786,2035,9,Male,-26324.732,China
1787,2035,14,Male,-28208.673,China
1788,2035,19,Male,-42819.6605,China
1789,2035,24,Male,-48122.158,China
1790,2035,29,Male,-45439.3615,China
1791,2035,34,Male,-42025.8425,China
1792,2035,39,Male,-43336.9605,China
1793,2035,44,Male,-51382.9665,China
1794,2035,49,Male,-62319.708,China
1795,2035,54,Male,-51854.7,China
1796,2035,59,Male,-44998.4415,China
1797,2035,64,Male,-54103.5975,China
1798,2035,69,Male,-51889.7215,China
1799,2035,74,Male,-38532.487,China
1800,2035,79,Male,-24685.4195,China
1801,2035,84,Male,-18129.3485,China
1802,2035,89,Male,-7381.7825,China
1803,2035,94,Male,-2014.7415,China
1804,2035,99,Male,-306.6675,China
1805,2035,100,Male,-16.0165,China
1806,2036,4,Male,-25642.1145,China
1807,2036,9,Male,-26084.336,China
1808,2036,14,Male,-27536.376,China
1809,2036,19,Male,-39450.6345,China
1810,2036,24,Male,-48083.1095,China
1811,2036,29,Male,-46074.574,China
1812,2036,34,Male,-42112.635,China
1813,2036,39,Male,-42764.7475,China
1814,2036,44,Male,-48272.585,China
1815,2036,49,Male,-62688.4025,China
1816,2036,54,Male,-53372.2445,China
1817,2036,59,Male,-45359.2565,China
1818,2036,64,Male,-51407.958,China
1819,2036,69,Male,-52871.0845,China
1820,2036,74,Male,-42666.5035,China
1821,2036,79,Male,-23383.7405,China
1822,2036,84,Male,-18869.2285,China
1823,2036,89,Male,-8083.132,China
1824,2036,94,Male,-2162.0555,China
1825,2036,99,Male,-328.3895,China
1826,2036,100,Male,-17.472,China
1827,2037,4,Male,-25689.6595,China
1828,2037,9,Male,-25893.524,China
1829,2037,14,Male,-27200.904,China
1830,2037,19,Male,-35436.8535,China
1831,2037,24,Male,-47948.2635,China
1832,2037,29,Male,-46868.5025,China
1833,2037,34,Male,-42622.457,China
1834,2037,39,Male,-42247.6925,China
1835,2037,44,Male,-46524.579,China
1836,2037,49,Male,-60568.423,China
1837,2037,54,Male,-55067.6215,China
1838,2037,59,Male,-46877.8855,China
1839,2037,64,Male,-48687.4275,China
1840,2037,69,Male,-53752.418,China
1841,2037,74,Male,-45045.4905,China
1842,2037,79,Male,-23334.5675,China
1843,2037,84,Male,-19487.4005,China
1844,2037,89,Male,-8869.4555,China
1845,2037,94,Male,-2352.989,China
1846,2037,99,Male,-350.0185,China
1847,2037,100,Male,-19.0145,China
1848,2038,4,Male,-25794.733,China
1849,2038,9,Male,-25754.9895,China
1850,2038,14,Male,-26878.0935,China
1851,2038,19,Male,-32098.2585,China
1852,2038,24,Male,-46960.7105,China
1853,2038,29,Male,-47532.917,China
1854,2038,34,Male,-43405.935,China
1855,2038,39,Male,-41937.111,China
1856,2038,44,Male,-45108.032,China
1857,2038,49,Male,-57783.75,China
1858,2038,54,Male,-57041.5945,China
1859,2038,59,Male,-48510.443,China
1860,2038,64,Male,-45998.7425,China
1861,2038,69,Male,-53845.394,China
1862,2038,74,Male,-45488.866,China
1863,2038,79,Male,-25759.629,China
1864,2038,84,Male,-19859.543,China
1865,2038,89,Male,-9672.495,China
1866,2038,94,Male,-2577.4875,China
1867,2038,99,Male,-370.4345,China
1868,2038,100,Male,-20.6355,China
1869,2039,4,Male,-25951.7595,China
1870,2039,9,Male,-25652.862,China
1871,2039,14,Male,-26566.6355,China
1872,2039,19,Male,-29711.512,China
1873,2039,24,Male,-45110.0205,China
1874,2039,29,Male,-47829.738,China
1875,2039,34,Male,-44339.294,China
1876,2039,39,Male,-41864.0815,China
1877,2039,44,Male,-43878.89,China
1878,2039,49,Male,-54712.374,China
1879,2039,54,Male,-59285.1005,China
1880,2039,59,Male,-49534.4985,China
1881,2039,64,Male,-44066.9495,China
1882,2039,69,Male,-52821.628,China
1883,2039,74,Male,-46070.876,China
1884,2039,79,Male,-29378.952,China
1885,2039,84,Male,-19481.9215,China
1886,2039,89,Male,-10387.2325,China
1887,2039,94,Male,-2824.425,China
1888,2039,99,Male,-395.3025,China
1889,2039,100,Male,-22.1135,China
1890,2040,4,Male,-26129.8505,China
1891,2040,9,Male,-25594.0365,China
1892,2040,14,Male,-26283.488,China
1893,2040,19,Male,-28123.316,China
1894,2040,24,Male,-42617.0065,China
1895,2040,29,Male,-47854.6825,China
1896,2040,34,Male,-45179.54,China
1897,2040,39,Male,-41793.867,China
1898,2040,44,Male,-43057.3515,China
1899,2040,49,Male,-50905.9715,China
1900,2040,54,Male,-61426.213,China
1901,2040,59,Male,-50696.9715,China
1902,2040,64,Male,-43398.2815,China
1903,2040,69,Male,-50899.904,China
1904,2040,74,Male,-47124.752,China
1905,2040,79,Male,-32969.003,China
1906,2040,84,Male,-18579.651,China
1907,2040,89,Male,-11072.2485,China
1908,2040,94,Male,-3134.098,China
1909,2040,99,Male,-426.944,China
1910,2040,100,Male,-23.843,China
1911,2041,4,Male,-26305.019,China
1912,2041,9,Male,-25590.996,China
1913,2041,14,Male,-26044.194,China
1914,2041,19,Male,-27453.034,China
1915,2041,24,Male,-39255.929,China
1916,2041,29,Male,-47819.0935,China
1917,2041,34,Male,-45816.718,China
1918,2041,39,Male,-41884.3555,China
1919,2041,44,Male,-42494.0615,China
1920,2041,49,Male,-47834.415,China
1921,2041,54,Male,-61805.7305,China
1922,2041,59,Male,-52210.47,China
1923,2041,64,Male,-43794.732,China
1924,2041,69,Male,-48429.159,China
1925,2041,74,Male,-48124.4695,China
1926,2041,79,Male,-36530.094,China
1927,2041,84,Male,-17665.26,China
1928,2041,89,Male,-11591.2565,China
1929,2041,94,Male,-3471.534,China
1930,2041,99,Male,-468.253,China
1931,2041,100,Male,-26.1315,China
1932,2042,4,Male,-26462.782,China
1933,2042,9,Male,-25639.231,China
1934,2042,14,Male,-25854.3915,China
1935,2042,19,Male,-27119.0465,China
1936,2042,24,Male,-35251.29,China
1937,2042,29,Male,-47688.0185,China
1938,2042,34,Male,-46612.2145,China
1939,2042,39,Male,-42396.317,China
1940,2042,44,Male,-41984.9875,China
1941,2042,49,Male,-46110.7165,China
1942,2042,54,Male,-59728.368,China
1943,2042,59,Male,-53902.596,China
1944,2042,64,Male,-45307.5815,China
1945,2042,69,Male,-45928.254,China
1946,2042,74,Male,-49010.3045,China
1947,2042,79,Male,-38599.6655,China
1948,2042,84,Male,-17803.945,China
1949,2042,89,Male,-12057.3075,China
1950,2042,94,Male,-3855.428,China
1951,2042,99,Male,-520.7785,China
1952,2042,100,Male,-28.4615,China
1953,2043,4,Male,-26559.341,China
1954,2043,9,Male,-25744.892,China
1955,2043,14,Male,-25716.763,China
1956,2043,19,Male,-26797.6115,China
1957,2043,24,Male,-31920.4275,China
1958,2043,29,Male,-46705.8825,China
1959,2043,34,Male,-47278.489,China
1960,2043,39,Male,-43180.967,China
1961,2043,44,Male,-41680.9305,China
1962,2043,49,Male,-44714.5465,China
1963,2043,54,Male,-56994.9895,China
1964,2043,59,Male,-55865.6495,China
1965,2043,64,Male,-46921.568,China
1966,2043,69,Male,-43454.9625,China
1967,2043,74,Male,-49177.374,China
1968,2043,79,Male,-39105.2645,China
1969,2043,84,Male,-19949.1275,China
1970,2043,89,Male,-12373.634,China
1971,2043,94,Male,-4247.8355,China
1972,2043,99,Male,-581.075,China
1973,2043,100,Male,-30.769,China
1974,2044,4,Male,-26594.352,China
1975,2044,9,Male,-25902.454,China
1976,2044,14,Male,-25615.463,China
1977,2044,19,Male,-26487.443,China
1978,2044,24,Male,-29539.468,China
1979,2044,29,Male,-44862.1305,China
1980,2044,34,Male,-47578.1425,China
1981,2044,39,Male,-44115.0195,China
1982,2044,44,Male,-41613.0445,China
1983,2044,49,Male,-43503.5475,China
1984,2044,54,Male,-53978.9095,China
1985,2044,59,Male,-58088.943,China
1986,2044,64,Male,-47943.168,China
1987,2044,69,Male,-41698.5875,China
1988,2044,74,Male,-48331.754,China
1989,2044,79,Male,-39768.651,China
1990,2044,84,Male,-22947.9195,China
1991,2044,89,Male,-12177.4705,China
1992,2044,94,Male,-4596.3655,China
1993,2044,99,Male,-647.015,China
1994,2044,100,Male,-33.584,China
1995,2045,4,Male,-26562.1445,China
1996,2045,9,Male,-26081.0505,China
1997,2045,14,Male,-25557.39,China
1998,2045,19,Male,-26205.4885,China
1999,2045,24,Male,-27955.4585,China
2000,2045,29,Male,-42377.073,China
2001,2045,34,Male,-47606.5205,China
2002,2045,39,Male,-44956.238,China
2003,2045,44,Male,-41548.176,China
2004,2045,49,Male,-42696.9015,China
2005,2045,54,Male,-50240.259,China
2006,2045,59,Male,-60213.866,China
2007,2045,64,Male,-49104.068,China
2008,2045,69,Male,-41134.5085,China
2009,2045,74,Male,-46655.5075,China
2010,2045,79,Male,-40823.641,China
2011,2045,84,Male,-25819.4065,China
2012,2045,89,Male,-11655.457,China
2013,2045,94,Male,-4944.3175,China
2014,2045,99,Male,-731.6265,China
2015,2045,100,Male,-37.16,China
2016,2046,4,Male,-26431.0955,China
2017,2046,9,Male,-26256.6945,China
2018,2046,14,Male,-25555.016,China
2019,2046,19,Male,-25967.2765,China
2020,2046,24,Male,-27287.5105,China
2021,2046,29,Male,-39025.367,China
2022,2046,34,Male,-47574.352,China
2023,2046,39,Male,-45594.902,China
2024,2046,44,Male,-41643.2975,China
2025,2046,49,Male,-42146,China
2026,2046,54,Male,-47225.365,China
2027,2046,59,Male,-60609.076,China
2028,2046,64,Male,-50611.3005,China
2029,2046,69,Male,-41575.4885,China
2030,2046,74,Male,-44470.44,China
2031,2046,79,Male,-41820.9275,China
2032,2046,84,Male,-28599.909,China
2033,2046,89,Male,-11141.8365,China
2034,2046,94,Male,-5215.8835,China
2035,2046,99,Male,-824.2045,China
2036,2046,100,Male,-41.81,China
2037,2047,4,Male,-26197.5205,China
2038,2047,9,Male,-26414.9145,China
2039,2047,14,Male,-25603.843,China
2040,2047,19,Male,-25778.448,China
2041,2047,24,Male,-26955.122,China
2042,2047,29,Male,-35031.284,China
2043,2047,34,Male,-47446.8215,China
2044,2047,39,Male,-46391.3945,China
2045,2047,44,Male,-42157.65,China
2046,2047,49,Male,-41647.903,China
2047,2047,54,Male,-45536.5195,China
2048,2047,59,Male,-58591.5085,China
2049,2047,64,Male,-52300.11,China
2050,2047,69,Male,-43074.212,China
2051,2047,74,Male,-42248.5285,China
2052,2047,79,Male,-42687.484,China
2053,2047,84,Male,-30223.0135,China
2054,2047,89,Male,-11405.6635,China
2055,2047,94,Male,-5479.257,China
2056,2047,99,Male,-931.2675,China
2057,2047,100,Male,-47.6105,China
2058,2048,4,Male,-25866.5825,China
2059,2048,9,Male,-26511.953,China
2060,2048,14,Male,-25710.0275,China
2061,2048,19,Male,-25641.6935,China
2062,2048,24,Male,-26635.194,China
2063,2048,29,Male,-31709.2895,China
2064,2048,34,Male,-46470.081,China
2065,2048,39,Male,-47058.9975,China
2066,2048,44,Male,-42943.388,China
2067,2048,49,Male,-41352.7315,China
2068,2048,54,Male,-44169.272,China
2069,2048,59,Male,-55929.049,China
2070,2048,64,Male,-54246.881,China
2071,2048,69,Male,-44658.169,China
2072,2048,74,Male,-40049.9715,China
2073,2048,79,Male,-42926.5775,China
2074,2048,84,Male,-30754.932,China
2075,2048,89,Male,-13075.4765,China
2076,2048,94,Male,-5674.2905,China
2077,2048,99,Male,-1039.99,China
2078,2048,100,Male,-54.2615,China
2079,2049,4,Male,-25423.2405,China
2080,2049,9,Male,-26547.46,China
2081,2049,14,Male,-25868.048,China
2082,2049,19,Male,-25541.188,China
2083,2049,24,Male,-26326.4555,China
2084,2049,29,Male,-29334.9035,China
2085,2049,34,Male,-44633.4565,China
2086,2049,39,Male,-47360.952,China
2087,2049,44,Male,-43877.826,China
2088,2049,49,Male,-41291.6935,China
2089,2049,54,Male,-42983.889,China
2090,2049,59,Male,-52988.0645,China
2091,2049,64,Male,-56437.396,China
2092,2049,69,Male,-45673.892,China
2093,2049,74,Male,-38517.002,China
2094,2049,79,Male,-42290.607,China
2095,2049,84,Male,-31466.2945,China
2096,2049,89,Male,-15222.1655,China
2097,2049,94,Male,-5596.9635,China
2098,2049,99,Male,-1135.3,China
2099,2049,100,Male,-61.6565,China
2100,2050,4,Male,-24874.1245,China
2101,2050,9,Male,-26515.77,China
2102,2050,14,Male,-26047.0595,China
2103,2050,19,Male,-25483.829,China
2104,2050,24,Male,-26045.8315,China
2105,2050,29,Male,-27755.602,China
2106,2050,34,Male,-42156.6725,China
2107,2050,39,Male,-47392.1905,China
2108,2050,44,Male,-44719.629,China
2109,2050,49,Male,-41233.8185,China
2110,2050,54,Male,-42198.1275,China
2111,2050,59,Male,-49339.359,China
2112,2050,64,Male,-58534.644,China
2113,2050,69,Male,-46828.6285,China
2114,2050,74,Male,-38081.8835,China
2115,2050,79,Male,-40915.834,China
2116,2050,84,Male,-32462.3445,China
2117,2050,89,Male,-17169.7245,China
2118,2050,94,Male,-5372.408,China
2119,2050,99,Male,-1235.6215,China
2120,2050,100,Male,-71.2925,China
2121,2051,4,Male,-24243.0715,China
2122,2051,9,Male,-26385.2765,China
2123,2051,14,Male,-26223.0935,China
2124,2051,19,Male,-25482.084,China
2125,2051,24,Male,-25808.827,China
2126,2051,29,Male,-27090.267,China
2127,2051,34,Male,-38814.8335,China
2128,2051,39,Male,-47362.846,China
2129,2051,44,Male,-45359.428,China
2130,2051,49,Male,-41334.852,China
2131,2051,54,Male,-41664.45,China
2132,2051,59,Male,-46399.132,China
2133,2051,64,Male,-58945.3535,China
2134,2051,69,Male,-48320.523,China
2135,2051,74,Male,-38570.633,China
2136,2051,79,Male,-39087.9155,China
2137,2051,84,Male,-33393.112,China
2138,2051,89,Male,-18986.783,China
2139,2051,94,Male,-5168.758,China
2140,2051,99,Male,-1314.81,China
2141,2051,100,Male,-81.9765,China
2142,2052,4,Male,-23542.0175,China
2143,2052,9,Male,-26152.2785,China
2144,2052,14,Male,-26381.6945,China
2145,2052,19,Male,-25531.469,China
2146,2052,24,Male,-25621.0895,China
2147,2052,29,Male,-26759.69,China
2148,2052,34,Male,-34831.805,China
2149,2052,39,Male,-47238.419,China
2150,2052,44,Male,-46156.6475,China
2151,2052,49,Male,-41851.9735,China
2152,2052,54,Male,-41181.5345,China
2153,2052,59,Male,-44756.4545,China
2154,2052,64,Male,-57004.642,China
2155,2052,69,Male,-49995.0725,China
2156,2052,74,Male,-40037.0565,China
2157,2052,79,Male,-37217.6935,China
2158,2052,84,Male,-34171.1625,China
2159,2052,89,Male,-20046.875,China
2160,2052,94,Male,-5425.4175,China
2161,2052,99,Male,-1399.2335,China
2162,2052,100,Male,-94.619,China
2163,2053,4,Male,-22809.0075,China
2164,2053,9,Male,-25821.95,China
2165,2053,14,Male,-26479.1335,China
2166,2053,19,Male,-25638.144,China
2167,2053,24,Male,-25485.317,China
2168,2053,29,Male,-26441.48,China
2169,2053,34,Male,-31519.024,China
2170,2053,39,Male,-46266.747,China
2171,2053,44,Male,-46825.5065,China
2172,2053,49,Male,-42638.625,China
2173,2053,54,Male,-40898.5135,China
2174,2053,59,Male,-43427.6885,China
2175,2053,64,Male,-54435.7595,China
2176,2053,69,Male,-51910.319,China
2177,2053,74,Male,-41565.681,China
2178,2053,79,Male,-35368.288,China
2179,2053,84,Male,-34446.639,China
2180,2053,89,Male,-20522.889,China
2181,2053,94,Male,-6450.2695,China
2182,2053,99,Male,-1464.6575,China
2183,2053,100,Male,-107.61,China
2184,2054,4,Male,-22069.4015,China
2185,2054,9,Male,-25379.2555,China
2186,2054,14,Male,-26515.0585,China
2187,2054,19,Male,-25796.588,China
2188,2054,24,Male,-25385.7045,China
2189,2054,29,Male,-26134.3755,China
2190,2054,34,Male,-29151.422,China
2191,2054,39,Male,-44436.9745,China
2192,2054,44,Male,-47129.968,China
2193,2054,49,Male,-43572.988,China
2194,2054,54,Male,-40846.7185,China
2195,2054,59,Male,-42276.394,China
2196,2054,64,Male,-51596.2945,China
2197,2054,69,Male,-54048.917,China
2198,2054,74,Male,-42557.9805,China
2199,2054,79,Male,-34116.0865,China
2200,2054,84,Male,-34035.97,China
2201,2054,89,Male,-21177.8195,China
2202,2054,94,Male,-7633.5615,China
